手紙を二つに折って封筒に入れました。(折って),おって,まがって,はって,さわって,おって,漢字読み,N4,N4-19-1
彼に電話をかけようとしたとき、授業のベルが鳴った。(鳴った),ぬった,なった,はった,ふった,なった,漢字読み,N4,N4-19-2
よろこんでパーティーに参加させていただきます。(よろこんで),楽んで,嬉んで,薬んで,喜んで,喜んで,表記,N4,N4-19-3
工場のきかいが故障したので、今大変です。(故障),こしょう,こうしょう,こじょう,こうじょう,こしょう,漢字読み,N4,N4-19-4
みなさん、また東京であいましょう。(みな),階,潜,翼,皆,皆,表記,N4,N4-19-5
子供をお医者さんにそだてたいです。(そだて),養て,培て,育て,生きて,育て,表記,N4,N4-19-6
がくせいは一生懸命勉強しなければなりません。(一生),いしょう,いっしょう,いしゅう,いっしゅう,いっしょう,漢字読み,N4,N4-19-7
まわりの人たちからいろいろお世話になった。(まわり),回り,廻り,周り,週り,周り,表記,N4,N4-19-8
わたしは貿易会社で働いている。(貿易),ぼういき,ぼうえき,ぼいき,ぼえき,ぼうえき,漢字読み,N4,N4-19-9
わたしたちのけいかくがすべて水の泡になった。(けいかく),針画,計画,針宙,計宙,計画,表記,N4,N4-19-10
とても珍しい植物を集めている。(珍しい),めずらしい,やわらかい,すばらしい,うつくしい,めずらしい,漢字読み,N4,N4-18-1
食事が終わった後、流しで皿を洗いました。(食事),たべごと,たべこと,しょくじ,しょくし,しょくじ,漢字読み,N4,N4-18-2
おばあさんが昔のいろんな物語を話してくれた。(物語),ものはなし,ものばなし,ものかたり,ものがたり,ものがたり,漢字読み,N4,N4-18-3
親におこづかいもらってもすぐなくなっちゃうもんね。(親),しん,とも,とら,おや,おや,漢字読み,N4,N4-18-4
ディズニーランドで姉に人形を買ってやった。(人形),にんけい,じんけい,にんぎょう,じんぎょう,にんぎょう,漢字読み,N4,N4-18-5
説明書ちゃんと読みなさい。(説明書),けつめいしょ,せつめいしょ,せつみょうしょ,けつみょうしょ,せつめいしょ,漢字読み,N4,N4-18-6
友達がいなくて、さびしいです。(さびしい),悲しい,厳しい,美しい,寂しい,寂しい,表記,N4,N4-18-7
彼女は硬直したようにうごかない。(うごかない),動かない,働かない,重かない,衝かない,動かない,表記,N4,N4-18-8
お酒を飲むと、きぶんが悪くなります。(きぶん),希分,身分,気分,機分,気分,表記,N4,N4-18-9
ごしんせつありがとうございました。(しんせつ),親切,深切,親説,深説,親切,表記,N4,N4-18-10
このドアは、手で軽く触ると自動的に開く。(触る),しかる,くださる,さわる,あつまる,さわる,漢字読み,N4,N4-17-1
世の中にわたしほど人生に失望している高校生なんていないと思う。(高校生),ここせい,こうこうせい,ここうせい,こうこせい,こうこうせい,漢字読み,N4,N4-17-2
妹と町へお祭りを見に行った。(お祭り),おまつり,おまずり,おまいり,おめいり,おまつり,漢字読み,N4,N4-17-3
僕もいい結果出ること祈ってるよ。(祈って),とどって,いのって,さそって,かぶって,いのって,漢字読み,N4,N4-17-4
遠慮しないで、どんどん食べてください。(遠慮),おんりょ,えんりょ,おんりゅ,えんしょう,えんりょ,漢字読み,N4,N4-17-5
いきなり店員が失神してたおれた。(たおれた),致れた,刻れた,到れた,倒れた,倒れた,表記,N4,N4-17-6
お母さんの体のぐあいはどうですか。(ぐあい),真合,祖合,県合,具合,具合,表記,N4,N4-17-7
あなたのじゆうを縛ってる気がする。(じゆう),自曲,白由,自由,白曲,自由,表記,N4,N4-17-8
こころを開いて、楽しくいきてください。(楽しく),うれしく,さびしく,たのしく,かなしく,たのしく,漢字読み,N4,N4-17-9
わたしたちのけいかくがすべて水の泡になった。(けいかく),針画,計画,針宙,計宙,計画,表記,N4,N4-17-10
学校が休みで寂しいなんて思ったこと、もしかして生まれて初めてかもしれない。(寂しい),かなしい,うれしい,さびしい,すばらしい,さびしい,漢字読み,N4,N4-16-1
