けしきのいいところでおべんとうを食べました。,きれいな花がおいてあるレストランで食べました。,きれいな山やもりが見えるこうえんで食べました。,きれいなしゃしんがかけてあるへやで食べました。,きれいなつくえやいすがあるきょうしつで食べました。,きれいな山やもりが見えるこうえんで食べました。,文脈規定,N4,N4-31-1
ほかの人のいけんを聞いてみましょう。,ほかの人が何を見ているか聞いてみましょう。,ほかの人が何をかえているか聞いてみましょう。,ほかの人が何をかんがえているか聞いてみましょう。,ほかの人が何をおこなっているか聞いてみましょう。,ほかの人が何をかんがえているか聞いてみましょう。,文脈規定,N4,N4-31-2
わたしはかみをきってきました。,わたしはりょうかんへ行きました。,わたしはとこやへ行きました。,わたしはこうじょうへ行きました。,わたしはけいさつへ行きました。,わたしはとこやへ行きました。,文脈規定,N4,N4-31-3
わたしはかちょうのかわりにかいぎにいきました。,わたしとかちょうはかいぎにいきました。,わたしとかちょうはかいぎにいきませんでした。,わたしはかいぎにいきましたが、かちょうはいきませんでした。,わたしはかいぎにいきませんでしたが、かちょうはいきました。,わたしはかいぎにいきましたが、かちょうはいきませんでした。,文脈規定,N4,N4-31-4
社長のかわりに田中さんがパーティーにでました。,社長はパーティーにでました。,社長はパーティーにでませんでした。,社長も田中さんもパーティーにでました。,社長も田中さんもパーティーにでませんでした。,社長はパーティーにでませんでした。,文脈規定,N4,N4-31-5
びょういんでさわいではいけません。,びょういんでいそいではいけません。,びょういんでさわってはいけません。,びょういんでさんぽしてはいけません。,びょういんでうるさくしてはいけません。,びょういんでうるさくしてはいけません。,文脈規定,N4,N4-31-6
すずきさんはかならず来ると思います。,すずきさんはきっと来ます。,すずきさんはたまに来ます。,すずきさんはまっすぐ来ます。,すずきさんはゆっくり来ます。,すずきさんはきっと来ます。,文脈規定,N4,N4-31-7
じろうはあかんぼうです。,じろうは生まれて３か月です。,じろうは来年小学校に入ります。,じろうは今年中学校に入ります。,じろうは今年大学をそつぎょうします。,じろうは生まれて３か月です。,文脈規定,N4,N4-31-8
わたしはその人にあいさつしました。,わたしはその人に「それはよかったですね。」と言いました。,わたしはその人に「どうぞおすわりください。」と言いました。,わたしはその人に「おはようございます。」と言いました。,わたしはその人に「もういっぱいいかがですか。」と言いました。,わたしはその人に「おはようございます。」と言いました。,文脈規定,N4,N4-31-9
日がくれました。,空がはれました。,空がくもりました。,空がくらくなりました。,空があかるくなりました。,空がくらくなりました。,文脈規定,N4,N4-31-10
にわにきれいな花を _______ 。,うえましょう,かえましょう,きりましょう,とりましょう,うえましょう,言い換え類義,N4,N4-30-1
このじしょは、かんじを しらべる ときに とても _______ 。,おしえます,さがします,てつだいます,やくにたちます,やくにたちます,言い換え類義,N4,N4-30-2
ここにおいたはずなのですが、かぎが _______ 。,おちません,おとしません,みつけません,みつかりません,みつかりません,言い換え類義,N4,N4-30-3
けっこんしきにだれを _______ しましょうか。,しょうらい,しょうち,しょうたい,しょうかい,しょうたい,言い換え類義,N4,N4-30-4
じぶんのかおを _______ で見ました。,ふとん,たたみ,かがみ,すいどう,かがみ,言い換え類義,N4,N4-30-5
どうぶつえんでは、_______ どうぶつをみることができます。,つまらない,はずかしい,めずらしい,やわらかい,めずらしい,言い換え類義,N4,N4-30-6
これは彼らの問題よ。わたしたちが何を言おうと _______ ないわ。,かんけい,かんしん,かんじ,かんそう,かんけい,言い換え類義,N4,N4-30-7
きみの心を動かすような _______ はいつ現れるのかね。,ひとびと,じょせい,じんせい,にんげん,じょせい,言い換え類義,N4,N4-30-8
どうせわかることだから、隠さないで本当の姿を _______ から見せてしまえばいい。,さいきん,さいこう,さいしょ,さいしゅう,さいしょ,言い換え類義,N4,N4-30-9
ショーンは顔色を _______ 。,きえた,あえた,みえた,かえた,かえた,言い換え類義,N4,N4-30-10
はずかしい,かんたんなもんだいをまちがえて、はずかしいです。,かぞくに会えなくて、はずかしいです。,ピアノがひけるようになって、はずかしいです。,見たいばんぐみがなくて、はずかしいです。,かんたんなもんだいをまちがえて、はずかしいです。,文脈規定,N4,N4-29-1
かしこまりました,Ａ「こうちゃを二つ、おねがいします。」Ｂ「はい、かしこまりました。」,Ａ「あいつので、まどをあけてもいいですか。」Ｂ「はい、かしこまりました。」,Ａ「先生、もういちどいってください。」Ｂ「はい、かしこまりました。」,Ａ「こたえがわかりましたか。」Ｂ「はい、かしこまりました。」,Ａ「こうちゃを二つ、おねがいします。」Ｂ「はい、かしこまりました。」,文脈規定,N4,N4-29-2
ねつ,ねつがあるので、学校をやすみました。,このへやのねつはどのぐらいですか。,このおちゃはねつが高すぎて飲めません。,駅のちかくは人がたくさんいて、ねつがいっぱいです。,ねつがあるので、学校をやすみました。,文脈規定,N4,N4-29-3
ゆっくり,もっとゆっくりにはなしてください。,もっとゆっくりとはなしてください。,もっとゆっくりをはなしてください。,もっとゆっくりではなしてください。,もっとゆっくりとはなしてください。,文脈規定,N4,N4-29-4
まじめ,きょうはまじめな天気で空がきれいです。,さとうを入れないで、まじめなコーヒーを飲みました。,子どもたちは先生の話をまじめに聞いています。,駅はこの道をまじめにいったところにあります。,子どもたちは先生の話をまじめに聞いています。,文脈規定,N4,N4-29-5
あのはなしはうそです。,あのはなしはたいせつです。,あのはなしはたいせつではありません。,あのはなしはほんとうです。,あのはなしはほんとうではありません。,あのはなしはほんとうではありません。,文脈規定,N4,N4-29-6
ずっとそとにいたので、からだがひえてしまいました。,そとはあつかったです。,そとはくらかったです。,そとはさむかったです。,そとはあかるかったです。,そとはさむかったです。,文脈規定,N4,N4-29-7
どろぼうにさいふをぬすまれました。,どろぼうがさいふをひろってくれました。,どろぼうがさいふをとりかえていきました。,どろぼうがさいふをもらってくれました。,どろぼうがさいふをとっていきました。,どろぼうがさいふをとっていきました。,文脈規定,N4,N4-29-8
そろそろしょくじにしましょう。,そろそろごはんを食べましょう。,そろそろしつれいしましょう。,そろそろおふろに入りましょう。,そろそろねましょう。,そろそろごはんを食べましょう。,文脈規定,N4,N4-29-9
ごごからこうぎにしゅっせきします。,ごごから大学で先生とかいぎをします。,ごごから大学で先生の話を聞きます。,ごごから会社で社長とかいぎをします。,ごごから会社で社長の話を聞きます。,ごごから大学で先生の話を聞きます。,文脈規定,N4,N4-29-10
おとうとはわたしより _______ がつよいです。,あたま,げんき,せなか,ちから,ちから,言い換え類義,N4,N4-28-1
このにくは _______ のでうまくきれない。,めずらしい,うつくしい,かたい,あまい,かたい,言い換え類義,N4,N4-28-2
２に３を _______ と５になる。,たす,ひく,けす,やく,たす,言い換え類義,N4,N4-28-3
_______ でんわがありましたよ。,さっき,ちっとも,もうすぐ,ほとんど,さっき,言い換え類義,N4,N4-28-4
ぎんこうを _______ するときには、このカードをもっていきます。,うけつけ,ちゅうい,はいけい,りよう,りよう,言い換え類義,N4,N4-28-5
こんしゅうのつぎは _______ です。,さらいしゅう,さいらいしゅう,らいしゅう,せんしゅう,らいしゅう,言い換え類義,N4,N4-28-6
このへんは _______ ですみやすいですよ。,あんぜん,ふくざつ,しんぱい,ひつよう,あんぜん,言い換え類義,N4,N4-28-7
わたしは _______ で一日3時間はたらいています。,ステレオ,テキスト,アクセサリー,パートタイム,パートタイム,言い換え類義,N4,N4-28-8
わたしのしゅみはりょうりです。たいていはおいしくできますが、たまに _______ します。,けいかく,しっぱい,せいこう,せいさん,しっぱい,言い換え類義,N4,N4-28-9
_______ けれど、しごとがあるからねられません。,すごい,ひどい,ねむい,こわい,ねむい,言い換え類義,N4,N4-28-10
むすめのにゅうがくしきがありました。,むすめがけっこんしました。,むすめがそつぎょうしました。,むすめが大学生になりました。,むすめが社会人になりました。,むすめが大学生になりました。,文脈規定,N4,N4-27-1
日本語はほとんどわすれてしまいました。,日本語はなにもおぼえていません。,日本語はすこししかおぼえていません。,日本語はぜんぶわすれてしまいました。,日本語はすっかりわすれてしまいました。,日本語はすこししかおぼえていません。,文脈規定,N4,N4-27-2
ひさしぶりに山田さんにあいました。,よく山田さんにあっていました。,ときどき山田さんにあっていました。,何時間か山田さんにあっていませんでした。,何年も山田さんにあっていませんでした。,何年も山田さんにあっていませんでした。,文脈規定,N4,N4-27-3
友だちをむかえにくうこうへ行きました。,くうこうで友だちにあいました。,くうこうで友だちをおくりました。,くうこうで友だちを見ました。,くうこうで友だちとわかれました。,くうこうで友だちにあいました。,文脈規定,N4,N4-27-4
