電車の中で、夫婦げんかしないでください。「みっともない」から。,なまいきだ,あわれだ,かなしい,はずかしい,はずかしい,文脈規定,N2,N2-26-1
どんな車を買うかは「すきずき」ですから、わたしは口は出せませにょ。,それぞれ,良し悪し,左右,大小,それぞれ,文脈規定,N2,N2-26-2
「せっかく」ですが、いただけません。,もったいない,ありがたい,うらやましい,もうしわけない,ありがたい,文脈規定,N2,N2-26-3
「発育」に必要な栄養をとらなかったので、大きくならなかったようだ。,発展,育児,成長,発生,成長,文脈規定,N2,N2-26-4
今日もコンビニへ行って「余計」なものを買ってしまった。,邪魔,経済的,無駄,不正,無駄,文脈規定,N2,N2-26-5
今日遅刻した「理由」を話しなさい。,わき,わか,わけ,わざ,わけ,文脈規定,N2,N2-26-6
そんな機会はきわめて「まれ」だった。,めずらしい,おかしい,おおい,あやしい,めずらしい,文脈規定,N2,N2-26-7
この１０年で、この鳥の自然環境「わずかに」変化した。,急に,ゆっくり,大きく,少し,少し,文脈規定,N2,N2-26-8
息子は今アメリカのロック音楽に「熱中」している。,想像中だ,夢中だ,流行中だ,真ん中だ,夢中だ,文脈規定,N2,N2-26-9
あの人は美人で、しかも「かしこい」。,頭がいい,まぶしい,まずしい,するどい,頭がいい,文脈規定,N2,N2-26-10
男女の学生の数を比べると男子の _______が高い。,割り算,割り当て,割合,割引き,割合,言い換え類義,N2,N2-25-1
コピー機に紙が _______、出てこない。,もぐって,つまって,しずんで,うまって,つまって,言い換え類義,N2,N2-25-2
水道工事のため、日本は臨時 _______とさせていただきます。,休暇,休養,休憩,休業,休業,言い換え類義,N2,N2-25-3
屋根のないところにずっと自転車を置いておいたら _______だらけになった。,さび,しわ,すじ,しっけ,さび,言い換え類義,N2,N2-25-4
建物に入る前に入り口でかばんや荷物の _______をチェックされた。,分数,内容,中身,仲間,中身,言い換え類義,N2,N2-25-5
子供が風邪 _______なので、今日は学校を休ませることにした。,気味,具合,寄り,向き,気味,言い換え類義,N2,N2-25-6
日本から送ってもらった荷物が税関で引っ _______しまいました。,こんで,かかって,ぱって,こして,かかって,言い換え類義,N2,N2-25-7
結婚式の招待 _______が届いたら、なるべく早く返信を出す。,書,券,状,信,状,言い換え類義,N2,N2-25-8
夏の雨不足のせいで畑の _______に影響が出そうだ。,食物,作法,食料,作物,作物,言い換え類義,N2,N2-25-9
１９７０ _______に流行したファッションが再び注目を集めています。,年間,年月,年代,年度,年代,言い換え類義,N2,N2-25-10
あの人は「たびたび」夜遅くに電話をかけてくる。,たまに,何度も,たいてい,突然,何度も,文脈規定,N2,N2-24-1
数日前から、家の前に「怪しい」人が立っていたので、警察に通報した。,はでな,かってな,へんな,みじめな,へんな,文脈規定,N2,N2-24-2
この辺りは夜になるとかなり「物騒」ですから、一人では歩かないように。,危険,混雑,無用心,酒場,危険,文脈規定,N2,N2-24-3
先週、車を「レンタルした」。,修理した,借りた,検査した,買った,借りた,文脈規定,N2,N2-24-4
自分のミスで迷惑をかけたことを「詫びた」。,説いた,謝った,語った,解いた,謝った,文脈規定,N2,N2-24-5
注目,きれいな眺めに注目して、時間がたつのを忘れた。,寝不足で注目が足りないと、仕事でミスが多くなる。,来月の選挙の結果が注目されている。,この問題を別の注目から見てみよう。,来月の選挙の結果が注目されている。,文脈規定,N2,N2-24-6
臨時,欠席することは許されませんが、臨時として次のような場合は認められます。,毎年、夏休み期間中は臨時電車が運転される。,地震に備えて年に一度は非難の臨時について家族で話し合ったほうがいい。,ここではろうかの電気を２４時間臨時でつけてあります。,毎年、夏休み期間中は臨時電車が運転される。,文脈規定,N2,N2-24-7
工夫,使いやすいようにいろいろと工夫している。,牛肉をおいしく作るには、けっこう工夫がかかる。,卒業まで、あまり工夫がないのだ。,彼には工夫の才能がある。,使いやすいようにいろいろと工夫している。,文脈規定,N2,N2-24-8
伝言,あの人はまだ生きているという伝言が流れている。,あの連中はいつも人の伝言を言っている。,ご家族によろしくと伝言を頼まれた。,彼は食事の伝言をしょっちゅう言っている。,ご家族によろしくと伝言を頼まれた。,文脈規定,N2,N2-24-9
