"「君は暑さ _______弱いでしょ。今日は外出するのをやめておこう。」
「それはだめ。せっかくのゴールデンウィークなんだから。」",で,が,を,に,に,文法の形式の判断,N3,N3-29-1
このマンションは、駅に近い _______価格が高い。,ために,ように,によって,おかげで,ために,文法の形式の判断,N3,N3-29-2
子供のとき、よくこの川で遊んだ _______です。,ところ,こと,もの,ものだ,もの,文法の形式の判断,N3,N3-29-3
"A「このチョコレートは星の形 _______していて、可愛いですね。」
B「へえ、ほんとうだ。」",を,が,に,と,を,文法の形式の判断,N3,N3-29-4
久しぶりに実家に帰ったが、隣のおばあちゃんはもう８０歳近いということを _______ほど元気だった。,感じられる,感じられない,感じさせる,感じさせない,感じさせない,文法の形式の判断,N3,N3-29-5
リンさんはうれしさの _______泣き出してしまった。,あまり,のこり,わけて,おかげ,あまり,文法の形式の判断,N3,N3-29-6
"木村「山田さんのそのネックレスがかわいいですね、どこで買ったんですか？」
山田「ああ、これは _______、自分で作ったんです。」",買わなくて,買ったんじゃなくて,買うものではなく,買ったものじゃない,買ったんじゃなくて,文法の形式の判断,N3,N3-29-7
ピアノを練習している _______、上手になりました。,あいだに,うちに,場合に,ところに,うちに,文法の形式の判断,N3,N3-29-8
海外旅行は無理だとしても温泉 _______行きたいわ。,ぐらい,ほど,しか,ばかり,ぐらい,文法の形式の判断,N3,N3-29-9
ニュースで聞いたのですが、来年タクシーの運賃が上げされるという _______ですよ。,もの,ところ,こと,はず,こと,文法の形式の判断,N3,N3-29-10
一度ぐらい _______ _______…★…  _______ですよ。,って,失敗した,ことはない,あきらめる,あきらめる,文の組み立て,N3,N3-28-1
あそこで _______ _______…★…  _______は山田さんです。,テレビ,見ている,を,人,見ている,文の組み立て,N3,N3-28-2
そぼは _______ _______…★…  _______こともあります。,高い山に,元気で,年の割に,のぼる,高い山に,文の組み立て,N3,N3-28-3
北海道に住んでいた時、雪のため、 _______ _______…★…  _______ことはよくあった。,にも,出よう,外に,出られなかった,にも,文の組み立て,N3,N3-28-4
 _______ _______…★…  _______たちました。,いつの間にか３時間も,クラスだった,友人と電話で話していたら,ずっと同じ,友人と電話で話していたら,文の組み立て,N3,N3-28-5
お店ではどんな _______ _______…★…  _______なりません。,敬語を,使わなければ,に対しても,お客,敬語を,文の組み立て,N3,N3-28-6
家族 _______ _______…★…  _______だけです。,は,女,母,で,は,文の組み立て,N3,N3-28-7
あの店は味も _______ _______…★…  _______安くはない。,いい,かわりに,値段も,雰囲気も,かわりに,文の組み立て,N3,N3-28-8
最近は _______ _______…★…  _______レストランでのマナーが悪い。,ばかりか,親,子供,までも,親,文の組み立て,N3,N3-28-9
