かさがいっぱいありますね。どれがあなた _______ ですか。,も,が,に,の,の,文法の形式の判断,N4,N4-30-1
かばんを買いに行ったが、どれ _______ 高くて買えなかった。,か,も,でも,ばかり,も,文法の形式の判断,N4,N4-30-2
すぐへんじができないので、すこし _______ ください。,考えさせて,考えさせられて,考えたくて,考えたがって,考えさせて,文法の形式の判断,N4,N4-30-3
兄がけがをしたので、あしたはアルバイトを _______ ください。,休めさせて,休むさせて,休みさせて,休ませて,休ませて,文法の形式の判断,N4,N4-30-4
おとしたさいふ _______ あって、よかったですね。,が,に,を,の,が,文法の形式の判断,N4,N4-30-5
"Ａ「会話の試験、 _______ 。」
Ｂ「あまり上手に話せませんでした。」",どうでしたか,どうしましょうか,どうしたらいいですか,どうしたいですか,どうでしたか,文法の形式の判断,N4,N4-30-6
あの花は5月に _______ とさきません。,ならず,ならなけれ,ならなく,ならない,ならない,文法の形式の判断,N4,N4-30-7
ここに車を _______ 。 じゃまだ 。,止まるな,止めるな,止めろな,止まれな,止めるな,文法の形式の判断,N4,N4-30-8
電車におくれる。 _______ 。,急がず,急ぐな,急ぎ,急げ,急げ,文法の形式の判断,N4,N4-30-9
駅 _______ 近くにいいホテルがあります。,が,で,の,に,の,文法の形式の判断,N4,N4-30-10
きのうは _______ 。,あたたかくないでした,あたたかくありませんでした,あたたかいじゃなかったです,あたたかいじゃないでした,あたたかくありませんでした,文法の形式の判断,N4,N4-29-1
あのレストランはよやくした人 _______ 入れません。,しか,から,より,ぐらい,しか,文法の形式の判断,N4,N4-29-2
その仕事についてはわたしから _______ 。,ご説明なさいます,ご説明になります,ご説明いたします,ご説明ございます,ご説明いたします,文法の形式の判断,N4,N4-29-3
みんなが子どもの _______ 元気に歌いはじめた。,ように,ぐらいに,ほどに,そうに,ように,文法の形式の判断,N4,N4-29-4
日本の音楽はまだ聞いたこと _______ ありません。,を,に,で,が,が,文法の形式の判断,N4,N4-29-5
