人々が慌しく事務室を出たり入ったりしている。(慌しく),そうぞうしく,あわただしく,そそっかしく,さわがしく,あわただしく,漢字読み,N3,N3-31-1
一晩で雪が２０センチもつもった。(つもった),責もった,績もった,積もった,春もった,積もった,漢字読み,N3,N3-31-2
ビルの屋上にたくさんの花を植えてガーデンを作った。(屋上),やうえ,やじょう,おくうえ,おくじょう,おくじょう,漢字読み,N3,N3-31-3
その子は学習態度は積極的だが、なんだか理解が遅くて困るね。(積極的),せつきょくてき,せっきゃくてき,せっきょくてき,せきゃくてき,せっきょくてき,漢字読み,N3,N3-31-4
おたがいに信頼し合って付き合う。(おたがい),お五い,お瓶い,お互い,お万い,お互い,表記,N3,N3-31-5
ホテルをやめて地元の小さな旅館に泊まることにした。(地元),ちもと,じもと,ちげん,じげん,じもと,漢字読み,N3,N3-31-6
頭がいたいので、薬を飲んだ。(いたい),病い,痛い,床い,症い,痛い,表記,N3,N3-31-7
健康には睡眠が何よりだから、はやく寝なさい。(睡眠),すいめい,すうめい,すいみん,すうみん,すいみん,漢字読み,N3,N3-31-8
まっすぐではなく、斜めに線を引いてください。(斜め),ななめ,かかめ,すすめ,とどめ,ななめ,漢字読み,N3,N3-31-9
顔は醜いが、心はやさしい。(醜い),みがたい,みにくい,きたない,こぎたない,みにくい,漢字読み,N3,N3-31-10
彼は素直な子だから、クラスメートをいじめるなんてしないよ。(素直),そっちょく,まじめ,そちょく,すなお,すなお,漢字読み,N3,N3-30-1
生活がゆたかになったせいか、寿命が延びてきた。(ゆたか),谷か,豊か,富か,余か,豊か,表記,N3,N3-30-2
稲はもちろん水田作物です。(作物),つくりもの,さくもつ,さもの,さっぶつ,さくもつ,漢字読み,N3,N3-30-3
あの人の仕事はじみで、あまり目立たない。(じみ),地味,字味,地末,字末,地味,表記,N3,N3-30-4
この事件は漏れて、大きく世間に伝わった。(世間),せけん,せかん,よあいだ,よなか,せけん,漢字読み,N3,N3-30-5
点数がたかくなかったが、合格できたのはのはなによりよろこばしいことだ。(よろこばしい),楽ばしい,嬉ばしい,喜ばしい,愉ばしい,喜ばしい,表記,N3,N3-30-6
人々に信頼されている彼のことだから、絶対に約束を破らないだろう。(破らない),わらない,けらない,しばらない,やぶらない,やぶらない,漢字読み,N3,N3-30-7
木も草もなく、いわだらけの山だ。(いわ),石,岩,土,泥,岩,表記,N3,N3-30-8
電車の中でお年寄りに席を譲った。(譲った),ゆずった,こすった,こずった,かすった,ゆずった,漢字読み,N3,N3-30-9
地震などがおそろしい自然災害だ。(おそろしい),恐ろしい,危ろしい,怪ろしい,強ろしい,恐ろしい,表記,N3,N3-30-10
あの人はとても賢いよ。(賢い),にぶい,かしこい,するどい,かたい,かしこい,漢字読み,N3,N3-29-1
彼は何か言いたいのを我慢した。(我慢),がたい,がき,がめん,がまん,がまん,漢字読み,N3,N3-29-2
彼女はなるべく感情を顔に表さないように努力した。(感情),がんじょ,かんじょう,がんじょう,かんじょ,かんじょう,漢字読み,N3,N3-29-3
彼女はなるべく感情を顔に表さないように努力した。(表さない),もどさない,ころさない,おどかさない,あらわさない,あらわさない,漢字読み,N3,N3-29-4
彼女はなるべく感情を顔に表さないように努力した。(努力),のりょく,いりょく,どりょく,せいりょく,どりょく,漢字読み,N3,N3-29-5
おばさんはもう一度手紙を眺め回した。(眺め回した),あきらめまわした,よごめまわした,ながめまわした,のぞめまわした,ながめまわした,漢字読み,N3,N3-29-6
彼は独特の鋭いまなざしでわたしを見つめた。(独特),どくとく,とくどく,どとく,とどく,どくとく,漢字読み,N3,N3-29-7
彼は独特の鋭いまなざしでわたしを見つめた。(鋭い),こい,するどい,うすい,まずい,するどい,漢字読み,N3,N3-29-8
早めに荷造りしていどうしようという彼のていあんを、彼女は、ほっとしたように受けいれた。(いどう),移動,秒働,科動,移働,移動,表記,N3,N3-29-9
早めに荷造りしていどうしようという彼のていあんを、彼女は、ほっとしたように受けいれた。(ていあん),揚案,是案,提案,搭案,提案,表記,N3,N3-29-10
