彼は私たちを _______ んだと思うわ。,おこってる,さぼってる,かけてる,さけてる,さけてる,言い換え類義,N3,N3-21-1
君は今夜見せたよりはましな _______ を発揮した。,才能,可能,本能,機能,才能,言い換え類義,N3,N3-21-2
わたしは _______ にして優秀なる頭脳に恵まれている。,直,甘い,幸い,辛い,幸い,言い換え類義,N3,N3-21-3
姉の結婚祝いに写真の _______ をプレゼントしようと思ってる。,カメラ,インク,アルバム,アウト,アルバム,言い換え類義,N3,N3-21-4
彼はお父さんについて話を聞くかけがえのない機会を _______ 失ったことを悔やんだ。,えいえんに,ちなみに,まことに,そばに,えいえんに,言い換え類義,N3,N3-21-5
彼は、自分の _______ でないげきどが、自分のたましいいっぱいになるのを感じた。,関係,感情,感動,勘違い,感情,言い換え類義,N3,N3-21-6
お母さんはお金がなくなったことに、いつ _______ だろうか？,気付く,気に入る,気にする,気をつける,気付く,言い換え類義,N3,N3-21-7
_______ の後、みんなは教室に戻ってきた。,作家,現状,休憩,強調,休憩,言い換え類義,N3,N3-21-8
_______ 、こんどこそ就寝の時間じゃ。,また,さて,でも,それは,さて,言い換え類義,N3,N3-21-9
彼は新しい楽観 _______ に目覚めたかのようだった。,喧嘩,結果,議論,主義,主義,言い換え類義,N3,N3-21-10
「まったく興味ありません」彼女はきっぱり _______ 。,したがった,うたかった,ことわった,うしなった,ことわった,言い換え類義,N3,N3-20-1
彼が計画を _______ できないように、わたしたちはできるかぎりのことをしている。,実行,実際,事実,実地,実行,言い換え類義,N3,N3-20-2
男の子が _______ をがぶりと飲んでいます。,ケーキ,クラスチック,ジュース,カー,ジュース,言い換え類義,N3,N3-20-3
彼女はやがて完全に _______ じゃろうと、わしは希望を持っておる。,会計する,回復する,呼吸する,出席する,回復する,言い換え類義,N3,N3-20-4
彼の叫び声で、全員が目を _______ 。,責めた,信じた,驚いた,覚ました,覚ました,言い換え類義,N3,N3-20-5
あなたも _______ 参加してください。,かなり,ずっと,すべて,ぜひ,ぜひ,言い換え類義,N3,N3-20-6
あなたが手伝ってくれないと、考えを _______ ことができない。,成長する,故障する,集中する,整理する,整理する,言い換え類義,N3,N3-20-7
彼は、スプーンで _______ を口に運びはじめた。,サイン,スープ,セット,スピード,スープ,言い換え類義,N3,N3-20-8
僕は自分の主人の命令に _______ ことはできない。,さからう,しはらう,きらう,もらう,さからう,言い換え類義,N3,N3-20-9
通りには堂々たるビルが立ち並び、すでに車で _______ 。,迷惑していた,困惑していた,混乱していた,混雑していた,混雑していた,言い換え類義,N3,N3-20-10
これはあなた以外の誰にも _______ 仕事です。,与えられない,任せられない,会わせられない,及ばせられない,任せられない,言い換え類義,N3,N3-19-1
お席へご _______ いたします。,案内,質問,覚悟,提案,案内,言い換え類義,N3,N3-19-2
ドアに _______ をかけてください。,がく,しも,かぎ,もよう,かぎ,言い換え類義,N3,N3-19-3
わたしは彼と結婚するという _______ なあやまちを犯した。,重大,大事,健康,主要,重大,言い換え類義,N3,N3-19-4
僕と一緒にクリスマスの _______ パーティーに行きませんか？,ケース,ダンス,チーム,ソース,ダンス,言い換え類義,N3,N3-19-5
それは、これまで彼が _______ ことがない苦痛だった。,失望した,参加した,経験した,訓練した,経験した,言い換え類義,N3,N3-19-6
うちの子は _______ 真夜中過ぎまで勉強しなければならなかった。,こわごわ,しばしば,さきざき,あつあつ,しばしば,言い換え類義,N3,N3-19-7
別にこれは _______ ことじゃない。,まんまん,おおきな,けっして,たいした,たいした,言い換え類義,N3,N3-19-8
突然、誰かが _______ を切ったかのように、話し声がやんだ。,スイッチ,ジーンズ,コピー,カード,スイッチ,言い換え類義,N3,N3-19-9
あなたたちを送り出す前に、安全の _______ をしておきたいです。,価値,確実,確認,具体,確認,言い換え類義,N3,N3-19-10
直ちに私の事務所に集まるようにとみんなに _______ ください。,叫んで,言わせて,呼んで,知らせて,知らせて,言い換え類義,N3,N3-18-1
さて、 _______ の時間です。,支配,意味,発見,出発,出発,言い換え類義,N3,N3-18-2
僕はその計画の _______ が分かった。,けっかん,けっきょく,けっしん,けっせき,けっかん,言い換え類義,N3,N3-18-3
あなたが彼とあんなに _______ とは思わなかった。,ひとしかった,はずかしかった,したしかった,あやしかった,したしかった,言い換え類義,N3,N3-18-4
あいつは _______ も言わずにおれのカバンに手を差し出した。,一軒,一口,一言,一回,一言,言い換え類義,N3,N3-18-5
彼はずきんずきんと痛む頭を両手で _______ 床に倒れた。,挟んで,掴んで,悩んで,転んで,掴んで,言い換え類義,N3,N3-18-6
彼の弟はわずかに小柄で、兄のように _______ ではない。,ハンサム,ベルト,ハンカチ,ベスト,ハンサム,言い換え類義,N3,N3-18-7
あなたはママのストレスを _______ 役には立たないよ。,乗せる,残る,増す,減らす,減らす,言い換え類義,N3,N3-18-8
僕はずっときみと話をする機会を _______ 。,盗んでいた,望んでいた,含んでいた,微笑んでいた,望んでいた,言い換え類義,N3,N3-18-9
自分の _______ を話しなさい。,未来,満足,面倒,目的,目的,言い換え類義,N3,N3-18-10
彼は左右を見まわしながら、 _______ に包まれていた。,努力,乱暴,恐怖,迷惑,恐怖,言い換え類義,N3,N3-17-1
僕には、どちらが空でどちらが地なのか _______ 分からなかった。,じっと,さっぱり,たっぱり,きちんと,さっぱり,言い換え類義,N3,N3-17-2
われわれの会社は _______ に合った製品を作ります。,需要,重大,研究,経験,需要,言い換え類義,N3,N3-17-3
おれのの象では、この女は延々と _______ を続けるに違いない。,シック,セット,ストレット,スピーチ,スピーチ,言い換え類義,N3,N3-17-4
わたしは自分が死んだと思った。 _______ を絶する痛みだった。,見当,相当,映像,想像,想像,言い換え類義,N3,N3-17-5
先生ががコホンと _______ をした。,せつ,かち,せき,けち,せき,言い換え類義,N3,N3-17-6
彼女の _______ した顔を見ると罪悪感を感じた。,がっかり,ばっちり,そっくり,こっそり,がっかり,言い換え類義,N3,N3-17-7
男の子は母親を見つけて、飛びあがるほど _______ 。,かなしかった,おそろしかった,たのしかった,うれしかった,うれしかった,言い換え類義,N3,N3-17-8
_______ ばかりしてないで勉強しなさい。,ケース,チェンジ,ゲーム,シーズン,ゲーム,言い換え類義,N3,N3-17-9
彼はゆれる通路を _______ 進んでいった。,別々に,次々に,徐々に,粉々に,徐々に,言い換え類義,N3,N3-17-10
おじさんはコートをしっかり着こみ、別れの _______ をしました。,愛情,手帳,言語,挨拶,挨拶,言い換え類義,N3,N3-16-1
部屋の扉が、 _______ よく開いた。,はげしい,つよい,いきおい,ちから,いきおい,言い換え類義,N3,N3-16-2
彼について異常な _______ が広まっている。,うわさ,はなし,ことば,せつめい,うわさ,言い換え類義,N3,N3-16-3
あの _______ な女性にとっては、そのネックレースがとても大切なことのようでした。,ふべん,かわいそう,かわいた,あらた,かわいそう,言い換え類義,N3,N3-16-4
「みんなで食事しましょう！」おばさんは _______ よく言った。,きもち,きげん,きぶん,きたい,きげん,言い換え類義,N3,N3-16-5
「愛してる」彼が _______ 。,間に合った,取り戻した,繰り返した,眺め回した,繰り返した,言い換え類義,N3,N3-16-6
これは一昨年の _______ にパパがくれたバイクだ。,クリスマス,サービス,バッジ,グループ,クリスマス,言い換え類義,N3,N3-16-7
彼女は _______ の気分で、五日間も閉じこもっていた。,最後,最高,最中,最低,最低,言い換え類義,N3,N3-16-8
まっすぐベッドに行くんですよ。 _______ しないで。,おのみ,おせわ,おしゃべり,おかえり,おしゃべり,言い換え類義,N3,N3-16-9
このチームの _______ は誰ですか？,キャンプ,キャプテン,キャッチ,キャリア,キャプテン,言い換え類義,N3,N3-16-10
新しい車を買うために、店で _______ をもらってきた。,カタログ,オーダー,レシート,セール,カタログ,言い換え類義,N3,N3-15-1
田中さんの服装はとても上品な _______ がする。,関心,気分,考え,感じ,感じ,言い換え類義,N3,N3-15-2
このあたりでアパートを借りるには、毎月の _______ として五万円必要だ。,価格,代金,会費,家賃,家賃,言い換え類義,N3,N3-15-3
テストを始めますから、辞書をかばんの中に _______ ください。,ためって,とじて,しまって,たたんで,しまって,言い換え類義,N3,N3-15-4
日本の若者の _______ のファッションを知りたい。,最大,最新,最中,最多,最新,言い換え類義,N3,N3-15-5
いらない新聞や雑誌を重ねて、ひもで _______ 捨てた。,しばって,かこんで,しめて,あんで,しばって,言い換え類義,N3,N3-15-6
急に用事ができたので、レストランの予約を _______ した。,チェックアウト,カット,キャンセル,オーバー,キャンセル,言い換え類義,N3,N3-15-7
